id,lemma,count
28976,nukleotiidijärjestus,18
28977,norrakas,18
28978,normatiivselt,18
28979,noorteturniir,18
28980,noormängija,18
28981,noormets,18
28982,nimitegelane,18
28983,nii-nii,18
28984,neutrofiil,18
28985,neljamõõtmeline,18
28986,negatiivsus,18
28987,nefroloog,18
28988,neerusiirdamine,18
28989,neelamine,18
28990,natüürmort,18
28991,natuuras,18
28992,narkoprobleem,18
28993,naljanumber,18
28994,naksatus,18
28995,naisenimi,18
28996,nahkpüks,18
28997,nahkdiivan,18
28998,naftatransiit,18
28999,naftamaardla,18
29000,naerualune,18
29001,naasnu,18
29002,müristamine,18
29003,mässav,18
29004,mängukaart,18
29005,mäekuru,18
29006,mõttemäng,18
29007,mõla,18
29008,mõistetavus,18
29009,mõdu,18
29010,muutumatus,18
29011,muusikakeskkool,18
29012,multikultuuriline,18
29013,mullateadus,18
29014,mullapind,18
29015,muinasaegne,18
29016,mudelipõhine,18
29017,moskvalanna,18
29018,mootorsaag,18
29019,moosipurk,18
29020,moodustussuund,18
29021,monteerimine,18
29022,mollusk,18
29023,moepärast,18
29024,moelooja,18
29025,moeetendus,18
29026,mittetöötamine,18
29027,mittejärgimine,18
29028,mittefiktsionaalne,18
29029,mittearvestamine,18
29030,mitmeastmeline,18
29031,mistarvis,18
29032,missioni,18
29033,minupoolne,18
29034,miniarvuti,18
29035,minevikuline,18
29036,mimeetiline,18
29037,mikrobiaalne,18
29038,metslus,18
29039,messikeskus,18
29040,merekool,18
29041,merejalaväelane,18
29042,mentorlus,18
29043,mehhiklane,18
29044,meeleseisund,18
29045,meelemõistus,18
29046,meediakära,18
29047,meditsiinikeel,18
29048,meditsiiniajalugu,18
29049,mediaator,18
29050,massiüritus,18
29051,massaazh,18
29052,marjamaa,18
29053,mansi,18
29054,mangaanisisaldus,18
29055,maksahaigus,18
29056,majandusmees,18
29057,majanduskuritegu,18
29058,majandusanalüütik,18
29059,majamuuseum,18
29060,maitseviga,18
29061,maitsekalt,18
29062,maitse-eelistus,18
29063,maikelluke,18
29064,mahakirjutamine,18
29065,madistama,18
29066,madalapalgaline,18
29067,maavillane,18
29068,maapõhi,18
29069,maapood,18
29070,maakataster,18
29071,maaisand,18
29072,lürpima,18
29073,lüpsilaut,18
29074,lõõritama,18
29075,lõplikkus,18
29076,luuüdi,18
29077,lustakalt,18
29078,lusikatäis,18
29079,lugemisoskus,18
29080,loovalt,18
29081,loomuõigus,18
29082,loomakasvatushoone,18
29083,looduspark,18
29084,loodusobjekt,18
29085,loodusmaja,18
29086,lokaalvõrk,18
29087,lohutavalt,18
29088,lisafunktsioon,18
29089,lipolüütiline,18
29090,linnuparv,18
29091,linnaserv,18
29092,linnaplaan,18
29093,linnaorkester,18
29094,linnaehitus,18
29095,linaseemnerühm,18
29096,liitsõnapiir,18
29097,liigitatav,18
29098,lihasevalu,18
29099,ligidalt,18
29100,lidus,18
29101,levitav,18
29102,lennuliiklusteenindus,18
29103,lekkimine,18
29104,leiuaines,18
29105,leinapäev,18
29106,legitimeerimine,18
29107,legitimatsioon,18
29108,leevenema,18
29109,lavastamisvõte,18
29110,laugjas,18
29111,lastetöö,18
29112,lasteaiakoht,18
29113,lapsepõlvemälestus,18
29114,laohoone,18
29115,laktaadisisaldus,18
29116,laikmaa,18
29117,laiaõlgne,18
29118,lahmima,18
29119,lahkem,18
29120,lahjendus,18
29121,laguprodukt,18
29122,lagenõmm,18
29123,laevaliin,18
29124,laenuressurss,18
29125,laamendama,18
29126,küpsev,18
29127,kümblema,18
29128,külmetav,18
29129,külmavereline,18
29130,külatüdruk,18
29131,köpruma,18
29132,köbru,18
29133,käsutäitja,18
29134,käkitegu,18
29135,käivituv,18
29136,käideldav,18
29137,kõõrdpilk,18
29138,kõõrdi,18
29139,kõrvutav,18
29140,kõrvulukustavalt,18
29141,kõrvalhüpe,18
29142,kõrvalehoidmine,18
29143,kõrsumine,18
29144,kõrgklass,18
29145,kõrgilt,18
29146,kõrgepalgaline,18
29147,kõlisev,18
29148,kõlaline,18
29149,kõhuosa,18
29150,kvartirant,18
29151,kuuliauk,18
29152,kutseõpe,18
29153,kupatus,18
29154,kummikinnas,18
29155,kummardaja,18
29156,kumisev,18
29157,kultuuriasutus,18
29158,kultuslik,18
29159,kulles,18
29160,kullassepp,18
29161,kuldtäht,18
29162,kujuteldamatu,18
29163,krüpteerima,18
29164,kruiis,18
29165,krigisev,18
29166,kreeka-room,18
29167,krapsti,18
29168,kraadiõpe,18
29169,kortisool,18
29170,korruptsioonisüüdistus,18
29171,koormatus,18
29172,kooretäpilisus,18
29173,kooperatsioon,18
29174,koonus,18
29175,koonduv,18
29176,koolitusturg,18
29177,koolitussüsteem,18
29178,koobastik,18
29179,kontsentreerumine,18
29180,kontrollimaatriks,18
29181,konsulteerimiskohustus,18
29182,konspiratsioon,18
29183,konnotatiivne,18
29184,konnasilm,18
29185,konkurentsivõimelisem,18
29186,kompu,18
29187,komposteerima,18
29188,kompaktsem,18
29189,kommunikatsioonijuht,18
29190,kommersant,18
29191,kommenteerija,18
29192,kombinee,18
29193,komandeerima,18
29194,kolmikpakett,18
29195,kolmekuningapäev,18
29196,kokkupuutuv,18
29197,kohvimasin,18
29198,kohtupäev,18
29199,kohtuarstiteadus,18
29200,koherentsus,18
29201,klorofüllisisaldus,18
29202,klimakteeriline,18
29203,kliirens,18
29204,klassitsism,18
29205,kivimaa,18
29206,kivihunnik,18
29207,kiunatama,18
29208,kirjandusõpetaja,18
29209,kirjakandja,18
29210,kirikuuks,18
29211,kirikupea,18
29212,kirikuline,18
29213,kirikulaul,18
29214,kirikukoormis,18
29215,kirevus,18
29216,kipras,18
29217,kinoliit,18
29218,kinnihoidmine,18
29219,kindlustussüsteem,18
29220,kiiruslik,18
29221,kiirtoit,18
29222,kiirendav,18
29223,kevadpäike,18
29224,kevadiselt,18
29225,kevadeti,18
29226,kestvalt,18
29227,keskarhiiv,18
29228,keskaju,18
29229,kerjamine,18
29230,kergekäeline,18
29231,kehatu,18
29232,keevaline,18
29233,keelpill,18
29234,keelealane,18
29235,kavalpea,18
29236,kaunidus,18
29237,kaudsem,18
29238,kaubeldav,18
29239,kaubanduskoda,18
29240,kaubandusettevõte,18
29241,katusekivi,18
29242,katsevektor,18
29243,katsejänes,18
29244,katkuma,18
29245,kateedrijuhataja,18
29246,kasvajaline,18
29247,kasutusõigus,18
29248,kasinalt,18
29249,kartulisaak,18
29250,karistamatult,18
29251,karboniseerumine,18
29252,karavell,18
29253,kapitaliühing,18
29254,kapinurk,18
29255,kandidaadiväitekiri,18
29256,kaltsiumiantagonist,18
29257,kallaletungija,18
29258,kaljukindlalt,18
29259,kalanägu,18
29260,kakumägi,18
29261,kaksipidi,18
29262,kaklemine,18
29263,kakleja,18
29264,kaitseriiv,18
29265,kaitsekõne,18
29266,kahjulikum,18
29267,kahepaikne,18
29268,kahepaat,18
29269,kaheniiteline,18
29270,kaheksane,18
29271,kaemus,18
29272,kaelasoon,18
29273,kaelamurdev,18
29274,kaebekiri,18
29275,kaaslinlane,18
29276,kaaskiri,18
29277,kaalulangus,18
29278,jäävus,18
29279,jäätmeseadus,18
29280,järjenumber,18
29281,järi,18
29282,järelravi,18
29283,järelliide,18
29284,järelevalvenõukogu,18
29285,jänku,18
29286,jäljendaja,18
29287,jäljend,18
29288,jäigastuma,18
29289,jõevesi,18
29290,juuksejuur,18
29291,jurisprudents,18
29292,julgustükk,18
29293,julgeolekupoliitiline,18
29294,juhutöö,18
29295,juhendatav,18
29296,joviaalne,18
29297,jooksupoiss,18
29298,jooksik,18
29299,jasmiin,18
29300,jalavägi,18
29301,jahuma,18
29302,jagatis,18
29303,jaepangandus,18
29304,it-osakond,18
29305,it-ala,18
29306,isolaat,18
29307,isikuvabadus,18
29308,isikutoimik,18
29309,iseseisvam,18
29310,isaisa,18
29311,isadepäev,18
29312,interventsioon,18
29313,interpreteeritav,18
29314,internetipunkt,18
29315,intellektuaalselt,18
29316,insuliinresistentsus,18
29317,instinktiivne,18
29318,inimuuring,18
29319,inimsõbralik,18
29320,inimsilm,18
29321,inimkooslus,18
29322,inimeseloom,18
29323,inimaju,18
29324,informatiivsem,18
29325,informaatikaõpetaja,18
29326,infomaterjal,18
29327,infoleht,18
29328,infiltraat,18
29329,inaktiveerima,18
29330,impressionistlik,18
29331,immuunsustaust,18
29332,i-mitmus,18
29333,imikuiga,18
29334,iluuisutaja,18
29335,ilukirjandustekst,18
29336,ilmumisaasta,18
29337,ilmamuutus,18
29338,ikt-alane,18
29339,ihuvili,18
29340,ihar,18
29341,igapäevasem,18
29342,idujuur,18
29343,idiootlik,18
29344,idioom,18
29345,hüppelaud,18
29346,hüdrolüüsima,18
29347,hübriidne,18
29348,häälestuma,18
29349,hävituspataljon,18
29350,hästituntud,18
29351,hädaohtlik,18
29352,hõlmatav,18
29353,huvitavaim,18
29354,hulgimüügifirma,18
29355,hulgiladu,18
29356,hulgateooria,18
29357,hukatu,18
29358,hooplemine,18
29359,hoonestamine,18
29360,hooldatav,18
29361,hologramm,18
29362,hoiukassa,18
29363,hobusesaba,18
29364,hinnalisem,18
29365,hingestatus,18
29366,hingeldamine,18
29367,hingamishäire,18
29368,himukalt,18
29369,helistik,18
29370,helikeel,18
29371,helenema,18
29372,heaolupartei,18
29373,hdl-kolesterool,18
29374,hauakoht,18
29375,harrastav,18
29376,harmoniseerimine,18
29377,harjaava,18
29378,haridusjuht,18
29379,haridusametnik,18
29380,hardunult,18
29381,haraline,18
29382,hansapangas,18
29383,halvatu,18
29384,hallus,18
29385,hallim,18
29386,haldushoone,18
29387,habemeajamine,18
29388,haavuma,18
29389,haavandtõbi,18
29390,grossing,18
29391,galerist,18
29392,freimiskeem,18
29393,foolium,18
29394,floralane,18
29395,flaam,18
29396,fistul,18
29397,finantsjuhtimine,18
29398,finantsinstitutsioon,18
29399,filmimuusika,18
29400,fertiilne,18
29401,faktiväide,18
29402,fabritseerima,18
29403,faabula,18
29404,evitama,18
29405,evangeliseerimine,18
29406,eurodirektiiv,18
29407,ettevõtluskeskus,18
29408,ettevalmistusperiood,18
29409,ettenähtavus,18
29410,etnoloogiline,18
29411,etniliselt,18
29412,essentsiaalne,18
29413,esitäht,18
29414,esisõitja,18
29415,esihammas,18
29416,erutavalt,18
29417,eritav,18
29418,erihoidla,18
29419,ergutav,18
29420,eravestlus,18
29421,erapooletult,18
29422,epizootia,18
29423,epilaator,18
29424,enterobakter,18
29425,ennetustegevus,18
29426,ennemini,18
29427,ennastsalgavalt,18
29428,enesevalitsemine,18
29429,energiavajadus,18
29430,emataim,18
29431,elustik,18
29432,eluski,18
29433,elektrondokument,18
29434,elektrivarustus,18
29435,eksponentsiaalne,18
29436,ekseem,18
29437,eklektika,18
29438,eimerioos,18
29439,ehitusturg,18
29440,eestvõtmine,18
29441,eestkõneleja,18
29442,eesti-sisene,18
29443,eestindus,18
29444,eesootav,18
29445,eesmärgipäraselt,18
29446,eemalejäämine,18
29447,eelmüük,18
29448,education,18
29449,edasiõppimine,18
29450,edasikestmine,18
29451,edasijõudmine,18
29452,ebavajalik,18
29453,ebaratsionaalne,18
29454,ebamäärasem,18
29455,ebalus,18
29456,ebakindlam,18
29457,ebajärjekindel,18
29458,dünaamilisem,18
29459,duodenaalhaavand,18
29460,distsiplinaarvastutus,18
29461,diplomaadikohver,18
29462,difusioon,18
29463,different,18
29464,diferentsiaaldiagnostiliselt,18
29465,diferentsiaaldiagnostika,18
29466,dialüüsravi,18
29467,diagonaalmõõt,18
29468,diagnoositav,18
29469,demonstratiivne,18
29470,degusteerimine,18
29471,degradeerumine,18
29472,büroopind,18
29473,b-viirushepatiit,18
29474,broshüür,18
29475,bingo,18
29476,bassihääl,18
29477,barbaarsus,18
29478,baasmudel,18
29479,avalalt,18
29480,autotransport,18
29481,automaatkast,18
29482,autobussikoondis,18
29483,auline,18
29484,audiitorfirma,18
29485,asutamisakt,18
29486,astroloog,18
29487,astel,18
29488,asjur,18
29489,asjaõigusseadus,18
29490,asjaõigus,18
29491,asespiiker,18
29492,arvutilingvistika,18
29493,arvamusuuring,18
29494,arvamusküsitlus,18
29495,armatsema,18
29496,argumentatiivne,18
29497,arengutendents,18
29498,arenguriik,18
29499,arenguplaan,18
29500,arengumudel,18
29501,arenguline,18
29502,arenduskava,18
29503,apellatiiv,18
29504,antikoagulantravi,18
29505,another,18
29506,andmevahetuskiht,18
29507,andmeelement,18
29508,analüüsija,18
29509,amm,18
29510,alustaja,18
29511,almanahh,18
29512,allotaktika,18
29513,allofoon,18
29514,alkoholiline,18
29515,algkursus,18
29516,alatult,18
29517,alaspidi,18
29518,alamkoda,18
29519,alakaaluline,18
29520,akvarell,18
29521,aktualiseerima,18
29522,aktsiapakk,18
29523,aktiivseim,18
29524,aknakardin,18
29525,aklimatiseerumisprotsent,18
29526,ajurakk,18
29527,ajastuomane,18
29528,ajastatus,18
29529,ajalookursus,18
29530,ajalimiit,18
29531,ainulaadsus,18
29532,aimamatu,18
29533,aietama,18
29534,ahh,18
29535,abipersonal,18
29536,abidirektor,18
29537,ürgorg,17
29538,ümberlükkamine,17
29539,ümberjärjestamine,17
29540,ümarusraadius,17
29541,ülirange,17
29542,ülikooliõping,17
29543,üleüldiselt,17
29544,ületatav,17
29545,ülespidi,17
29546,ülepingutus,17
29547,ülekuumenemine,17
29548,üldkasulik,17
29549,üksteisemõistmine,17
29550,ühtlus,17
29551,ühiskonnagrupp,17
29552,üherealine,17
29553,ühendatav,17
29554,ühelapsepoliitika,17
29555,üheksakorruseline,17
29556,öötaevas,17
29557,ärra,17
29558,äripind,17
29559,äraspidine,17
29560,ämblikmees,17
29561,õpperaamat,17
29562,õnnitleja,17
29563,õnnestunum,17
29564,õlitööline,17
29565,õigustloov,17
29566,õigustehniline,17
29567,õigusteaduslik,17
29568,õigustatu,17
29569,õiglusvastutus,17
29570,õhutõrje,17
29571,õhtutaevas,17
29572,väärtkirjandus,17
29573,värsiõpetus,17
29574,väljasurev,17
29575,väljakujundamine,17
29576,väljaarendatud,17
29577,väljaajamine,17
29578,välisüliõpilane,17
29579,välisvõlg,17
29580,välispoliitiliselt,17
29581,välismõju,17
29582,välisklubi,17
29583,väetusvariant,17
29584,võluvalt,17
29585,võluflööt,17
29586,võitluslik,17
29587,võistupakkumine,17
29588,võistlusrada,17
29589,võistkondlik,17
29590,võimulolek,17
29591,võimukoridor,17
29592,võimukalt,17
29593,võiduajamine,17
29594,võdistama,17
29595,vutlar,17
29596,vorp,17
29597,voolutarve,17
29598,voolukatkestus,17
29599,vokaalharmoonia,17
29600,viskiklaas,17
29601,viru,17
29602,viroloogia,17
29603,vip,17
29604,vimpel,17
29605,villis,17
29606,viljastumine,17
29607,viljastav,17
29608,viljakanne,17
29609,viktoriinlaps,17
29610,viipekeel,17
29611,viimatinimetatu,17
29612,viilutama,17
29613,viievõistlus,17
29614,vihmaperiood,17
29615,vihkaja,17
29616,verisem,17
29617,veresüü,17
29618,vererõhuväärtus,17
29619,vereringeelund,17
29620,veoteenus,17
29621,veoautojuht,17
29622,venepärane,17
29623,vene,17
29624,vektorkujutis,17
29625,vedelkütus,17
29626,vatsabakter,17
29627,vatikuub,17
29628,vat,17
29629,vastuhakkamine,17
29630,vastaspoolne,17
29631,varuvariant,17
29632,varasus,17
29633,vankomütsiin,17
29634,vanik,17
29635,vangistamine,17
29636,vanemõde,17
29637,vandetõotus,17
29638,vanavanaema,17
29639,vanamemm,17
29640,vanaldane,17
29641,valvetaimer,17
29642,valuutaliit,17
29643,valimisprogramm,17
29644,valimatult,17
29645,valikmeetod,17
29646,vaigistamine,17
29647,vaidleja,17
29648,vahuvein,17
29649,vahitorn,17
29650,vahetum,17
29651,vahelduvvooluajam,17
29652,vahekohus,17
29653,vaeselt,17
29654,vabatarkvara,17
29655,vabamüürlane,17
29656,vaateviis,17
29657,vaadatavus,17
29658,uurimisorgan,17
29659,uudislugu,17
29660,urineerimine,17
29661,urbanistlik,17
29662,uppuja,17
29663,umbusaldushääletus,17
29664,umbkaudne,17
29665,ukselukk,17
29666,tüütum,17
29667,töövõimalus,17
29668,tööviis,17
29669,töötluselement,17
29670,tööstushoone,17
29671,töinama,17
29672,tärpentin,17
29673,tärmin,17
29674,täristama,17
29675,tärgeldama,17
29676,täpsustamata,17
29677,täistabamus,17
29678,täiendusinstituut,17
29679,täidis,17
29680,tähenduseloomine,17
29681,tõrvama,17
29682,tõlgitsema,17
29683,tõesem,17
29684,tuvastaja,17
29685,tuumasõda,17
29686,tuulepluus,17
29687,tuulama,17
29688,turvateenistus,17
29689,turustatav,17
29690,turunõudlus,17
29691,turban,17
29692,tunnustatum,17
29693,tulisus,17
29694,tulesurm,17
29695,tulelont,17
29696,tuhastamine,17
29697,tugevune,17
29698,tuberkuloosne,17
29699,tšello,17
29700,tsüs,17
29701,t-skoor,17
29702,tseremoniaalne,17
29703,tsentrum,17
29704,tsentraliseeritus,17
29705,trükiajakirjandus,17
29706,traumatoloogia,17
29707,trammiliiklus,17
29708,toredasti,17
29709,tootmisettevõte,17
29710,tootmisdirektor,17
29711,toomkool,17
29712,tondiloss,17
29713,tomatisort,17
29714,tolmukord,17
29715,tolliinspektuur,17
29716,tolgendama,17
29717,toimetulemine,17
29718,toekam,17
29719,toasoe,17
29720,tippmängija,17
29721,tikutuli,17
29722,tiirane,17
29723,tiibrakett,17
29724,territoriaalseisus,17
29725,teretus,17
29726,teotus,17
29727,teotahe,17
29728,teoorjus,17
29729,telgmaa,17
29730,teleuudis,17
29731,teletorn,17
29732,telerivaatamine,17
29733,tekstidevaheline,17
29734,tehnikateadus,17
29735,tehingusüsteem,17
29736,tegevuskulu,17
29737,teelahe,17
29738,teavik,17
29739,teatriõhtu,17
29740,teatritegemine,17
29741,teatriretseptsioon,17
29742,teatrimeedium,17
29743,teadussekretär,17
29744,teadusprobleem,17
29745,tavaõpe,17
29746,tavaolukord,17
29747,tasakaalukus,17
29748,targutamine,17
29749,taplus,17
29750,taluvõi,17
29751,talunimi,17
29752,talimäng,17
29753,takune,17
29754,taktigeneraator,17
29755,taipamine,17
29756,taimer,17
29757,tahenema,17
29758,tagasivõitmine,17
29759,tagamets,17
29760,tabandunud,17
29761,tabalukk,17
29762,süvendustöö,17
29763,süvasadam,17
29764,sürrealist,17
29765,sündsus,17
29766,sümbolism,17
29767,süia,17
29768,südapäev,17
29769,südametegevus,17
29770,söödavili,17
29771,särisev,17
29772,säilitaja,17
29773,sädelus,17
29774,sõrmkübar,17
29775,sõnnikuhunnik,17
29776,sõnaloend,17
29777,sõnaklass,17
29778,sõnakehv,17
29779,sõjavastane,17
29780,suviselt,17
29781,suusamaraton,17
29782,suurriiklik,17
29783,suurpöörel,17
29784,surrogaat,17
29785,surmaoht,17
29786,surmakuulutus,17
29787,surmaingel,17
29788,suplus,17
29789,summuti,17
29790,suleline,17
29791,suhtlussituatsioon,17
29792,suguorgan,17
29793,sugudevaheline,17
29794,struktuurielement,17
29795,stressnegatiivne,17
29796,strateeg,17
29797,stoori,17
29798,stoiline,17
29799,stiliseerima,17
29800,staazhikas,17
29801,spordisõber,17
29802,spinaalkateeter,17
29803,spidomeeter,17
29804,sovetlik,17
29805,sordiaretaja,17
29806,sorav,17
29807,sootu,17
29808,sooliselt,17
29809,sooda,17
29810,sobilikum,17
29811,sissetallatud,17
29812,sissenõudmine,17
29813,siseilm,17
29814,sinitaevas,17
29815,simulaakrum,17
29816,simman,17
29817,silmakliinik,17
29818,silmake,17
29819,silkama,17
29820,siiruviiruline,17
29821,sigimine,17
29822,sidevõrk,17
29823,seletamatult,17
29824,sekundiline,17
29825,seisatuma,17
29826,segiajamine,17
29827,segakeel,17
29828,seemendusjaam,17
29829,seedunu,17
29830,seadusetäht,17
29831,seadistama,17
29832,sasipundar,17
29833,sarn,17
29834,samastatav,17
29835,salasõna,17
29836,salakorter,17
29837,salakeel,17
29838,salaagent,17
29839,sakusment,17
29840,sajune,17
29841,sajatus,17
29842,sajane,17
29843,sajakonn,17
29844,sajakilone,17
29845,sahharoos,17
29846,safari,17
29847,saapanina,17
29848,saabunu,17
29849,rügement,17
29850,rööpne,17
29851,röntgenipilt,17
29852,räpakas,17
29853,rõõmuhõise,17
29854,rumaluke,17
29855,roots,17
29856,roop,17
29857,rooliratas,17
29858,ristküsitlus,17
29859,risti-põiki,17
29860,riskikapital,17
29861,ringlemine,17
29862,riigivõimuvolitus,17
29863,ribalaius,17
29864,režii,17
29865,resigneeruma,17
29866,reproduktiivtervis,17
29867,representeerima,17
29868,repositoorium,17
29869,relvitu,17
29870,relvaluba,17
29871,relatsioon,17
29872,rektoraat,17
29873,reisikulu,17
29874,reisikott,17
29875,rehitsema,17
29876,regressioonsirge,17
29877,registreerumine,17
29878,registreerimisnumber,17
29879,reflektoorne,17
29880,reaktsiooniline,17
29881,reaktiivlennuk,17
29882,ravimipoliitika,17
29883,rauduks,17
29884,raudteeharu,17
29885,raudkang,17
29886,ratio,17
29887,rasvuma,17
29888,raskemetall,17
29889,rannavõrkpall,17
29890,rannapark,17
29891,rannaniit,17
29892,rakusein,17
29893,rakendussüsteem,17
29894,rahvussuhe,17
29895,rahuvalve,17
29896,rahustus,17
29897,rahs,17
29898,rahetera,17
29899,rahamees,17
29900,rahaeraldus,17
29901,ragisev,17
29902,radioloog,17
29903,raamkava,17
29904,püksilukk,17
29905,pühitsus,17
29906,püdel,17
29907,pärssivalt,17
29908,pärinemine,17
29909,päits,17
29910,päikesepatarei,17
29911,päevselge,17
29912,päevaaeg,17
29913,põõsastik,17
29914,põrgutuli,17
29915,põrgusse,17
29916,põrgupõhi,17
29917,põnevik,17
29918,põllutöömasin,17
29919,põllumajandustoetus,17
29920,põllumajanduspiirkond,17
29921,põllumajandusloom,17
29922,põletamata,17
29923,põiktänav,17
29924,põikiribi,17
29925,põhis,17
29926,põhiraskus,17
29927,põhipalk,17
29928,põhikatse,17
29929,põhikategooria,17
29930,põetama,17
29931,puuvill,17
29932,puudutatud,17
29933,punktiir,17
29934,pumbajaam,17
